X,Y,OBJECTID,name,amenity,healthcare,healthcare_speciality,operator,operator_type,contact_phone,contact_website,contact_email,contact_fax,addr,address_full,address_street,address_housenumber,address_postcode,address_city,address_housename,address_suburb,address_subdistrict,address_district,address_province,address_state,denomination,religion,emergency,rooms,beds,capacity,wheelchair,wikidata,wikipedia,ORIG_FID,GlobalID
8.68077645000005,49.807279169,2609,Haus Burgwald,hospital,,,,,,,,,,,In der Mordach,3,64367,Mühltal,,,,,,,,,,,,,,,,17510,860119fd-7d9d-407a-90e7-937e173cbdd3
9.43944381300003,52.4252785460001,2610,Kinder- und Jugendpsychiatrie Spiel und Ergotherapie,hospital,hospital,occupational;psychiatry,,,,,,,,,,,,,,,,,,,,,,,,,,,,17511,4cc3c55f-22f0-4ba3-a638-a5fecdc5f63e
13.6507942050001,51.1080837580001,2611,Elblandklinikum Radebeul,hospital,,,,,,,,,,,Heinrich-Zille-Straße,13,1445,Radebeul,,,,,,,,,yes,,,,,Q1787710,de:Elblandklinikum Radebeul,17528,86bdd849-6b23-4b72-b178-1de91862676a
7.32912329300007,49.6154241840001,2612,Baumholder Army Health Clinic,hospital,hospital,,U.S. Army Regional Health Command Europe,,,,,,,,,,,,,,,,,,,,yes,,,,,,,17533,4c25d251-27db-4d74-8df3-255ef4886987
8.80432164200005,51.7888725190001,2613,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17556,990b04f8-43c7-4725-8823-bb51f466d3f4
8.69018172700004,49.3778839240001,2614,Thoraxklinik Heidelberg,hospital,,,,,,,,,,,Röntgenstraße,1,69126,Heidelberg,,,,,,,,,,,,,yes,Q1411803,de:Thoraxklinik Heidelberg,17558,362eaec2-93fd-4cde-af79-b27bac0a0f66
9.48252653100008,48.0133700800001,2615,,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17563,f8b7d4c5-6aa3-4641-bcb7-cefd509f3477
8.81778459900005,51.787504036,2616,,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17568,110870db-60b1-4d47-94e4-9ebbe3db9531
8.80995343100005,51.787008584,2617,Klinik Martinusquelle,hospital,hospital,cardiology,Medizinisches Zentrum für Gesundheit Bad Lippspringe,,,,,,,,,,,,,,,,,,,,,,,,,,,17569,b295c325-0242-47a6-a3a4-d82430a7c4b9
8.82640969600004,51.782234374,2618,Karl-Hansen-Klinik,hospital,hospital,pulmonology,,,,,,,,,,,,,,,,,,,,,,,,,limited,,,17580,a4fe5cf0-6def-4892-b1eb-12e4a791183a
8.82803963800006,51.7836249330001,2619,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17581,0c919ca8-937f-46e2-8b3f-40e84f4842d1
7.06274123500003,49.9152961870001,2620,Cusanus-Krankenhaus Bernkastel-Kues,hospital,hospital,surgery;geriatrics;internal;oncology,Verbundkrankenhaus Bernkastel-Wittlich,,,,,,,,Karl-Binz-Weg,12,54470,Bernkastel-Kues,,Kues,,,,,,,yes,,,,yes,,,17600,9e7c2902-8036-465a-886c-16e40da1fbad
11.6075349600001,51.370393144,2621,Carl-von-Basedow-Klinikum,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,17623,772581ec-2372-462e-bb91-e37a94500316
7.46559762700002,51.483864699,2622,Johanniter Klinik am Rombergpark,hospital,hospital,,,,,,,,,,Am Rombergpark,42,44225,Dortmund,,,,,,,,,no,,,,,,,17648,cd4d057b-821a-4808-ad9c-8f5a5670e9c8
11.720727681,49.155910389,2623,Bezirkskrankenhaus I,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17675,3e6c8133-9b35-41b7-89a4-7937195dde62
11.7191270970001,49.1537083280001,2624,Bezirkskrankenhaus II,hospital,,,,,,,,,,,Pfarrer-Fischer-Straße,8,,,,,,,,,,,,,,,,,,17676,8a2ba217-0a2c-4d06-96a8-40d9e21426d7
9.77175710000006,49.497993879,2625,,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17697,e0287c4f-1d47-4981-b55a-93484993ee54
11.3948045,48.951837626,2626,Helios Klinik Kipfenberg,hospital,,,,,,,,,,,Konrad-Regler-Straße,1,85110,Kipfenberg,,,,,,,,,,,,,,,,17707,80d23a3f-d23a-4d38-b314-822e268f4a7b
13.1311023220001,51.1188631970001,2627,Klinikum Döbeln,hospital,hospital,,Klinikum Döbeln GmbH,,+49 3431 7220,http://www.klinikum-doebeln.de/,,,,,Sörmitzer Straße,10,4720,Döbeln,,,,,,,,,yes,,,,yes,,,17739,3cae8c0e-dcce-461c-a982-6b8e656713a4
10.705483252,47.566963065,2628,Klinik Füssen,hospital,,,Kliniken Ostallgäu - Kaufbeuren,,,,,,,,,,,,,,,,,,,,,,,,,,,17744,ce4d4a33-6c7f-4214-ac7b-fda526eb964e
8.46804726000005,49.492875316,2629,Zentralinstitut für Seelische Gesundheit,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,17754,41108b5b-db51-4b66-afcb-b6c996e87ce0
13.867800684,53.3342967820001,2630,Kreiskrankenhaus Prenzlau,hospital,,,,,,,,,,,Stettiner Straße,121,17291,Prenzlau,,,,,,,,,,,,,,,,17773,4dfab9cf-49b3-496b-9c17-36ec8ed54890
13.1909249500001,52.6555125530001,2631,Oberhavelkliniken,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17775,e1d7f316-9128-4e83-8a81-2cba0756caea
10.27650764,54.238689053,2632,AMEOS Klinikum Preetz,hospital,hospital,psychiatry,,,,,,,,,Am Krankenhaus,5a,24211,Preetz,,,,,,,,,,,,,yes,,,17820,aab32691-0f0c-410e-b6c6-905052c4e011
9.52921599200005,48.7974918670001,2633,Rems-Murr-Klinik Schorndorf,hospital,,,Rems-Murr-Kliniken gGmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,17827,4f22677d-300e-4850-9e7b-184ce54c9ee7
13.163988863,52.419446226,2634,Immanuel Krankenhaus Berlin,hospital,hospital,,,,+49 30 805050,http://www.immanuel.de/einrichtungen/berlin-wannsee,berlin@immanuel.de,+49 30 80505288,,,Königstraße,63,14109,Berlin,,Wannsee,,,,,,,,,,,yes,Q30267075,,17846,f22d1585-27f0-46d6-a69a-8348f0e2ae1b
8.60377285800007,52.295760097,2635,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17892,c1b7047a-238e-40ee-985d-00510d6ca2e4
8.80114951300004,50.799084302,2636,Klinik Sonnenblick,hospital,,,,,,,,,,,Amöneburger Straße,1,35043,Marburg,,,,,,,,,,,,,,,,17912,99c5a8ef-b1b3-429f-98a6-2acdf0231adf
7.67683391400004,49.706535758,2637,Gesundheitszentrum Glantal,hospital,hospital,,Landeskrankenhaus Rheinland-Pfalz,,,,,,,,Liebfrauenberg,32,55590,Meisenheim,,,,,,,,,,,,,,,,17949,7fa8de56-2845-420c-8814-151f925a0bff
8.61802505000003,51.6779778640001,2638,St. Josefs-Krankenhaus,hospital,hospital,,,,+49 5258/10-0,http://www.st-josefs.de/,,,,,,,,,,,,,,,,,,,,,,,,17957,9e3c26c7-f824-4b0f-a3c6-cba82903317c
7.45460887900003,51.53435983,2639,Klinikzentrum Nord,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17985,4ee75e51-0d59-44ea-8a22-affe6d2a0c93
9.50302791100006,53.9430957420001,2640,Zentrum für Psychosoziale Medizin,hospital,hospital,psychiatry,Klinikum Itzehoe,,+49 4821 772-2802,https://www.klinikum-itzehoe.de/kliniken/zentrum-fuer-psychosoziale-medizin/,psychiatrie@kh-itzehoe.de,+49 4821 772-2809,,,Robert-Koch-Straße,2,25524,Itzehoe,,,,,,,,,no,,,,,,,17987,5ebc1697-bdda-4638-a1c0-63c97eb9a577
6.92697074300003,50.384536074,2641,St. Josef-Krankenhaus,hospital,hospital,,,,+49 2691 303-0,http://www.marienhaus-klinikum-ahr.de/,info.maw@marienhaus.de,+49 2691 303-4799,,,Mühlenstraße,31-35,53518,Adenau,,,,,,,,,yes,,,,yes,,,18008,046fdc6e-4e42-4e47-a1dc-e1e393c9b241
6.27025319000006,51.3088582570001,2642,,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18010,a80eacd7-db8f-4679-b1e4-535fbeed50c1
6.26998565500003,51.309024933,2643,,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18011,ed7ed748-d524-47fd-9176-c2c9fb8d775c
6.27084665500007,51.3091684660001,2644,Städtisches Krankenhaus Nettetal,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,18012,de19d741-1bb2-44b1-94af-d1960865ea77
6.27033649300006,51.309430245,2645,,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18013,3f661191-6aaf-4b9e-9fba-eaf464de4055
12.876673645,52.0816597960001,2646,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,18014,8df24dee-25f8-4b08-94dc-a15d403f12cd
11.720519057,50.324568189,2647,Kliniken Hochfranken Haus Naila,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18031,ff0ebefa-c8e9-42cf-aa16-1ad940b189b4
9.77800698400006,53.5822990510001,2648,Asklepios Westklinikum Hamburg,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Q732086,,18038,24240f65-2282-438e-b5f0-fc9018978268
6.91722096000007,50.9540005170001,2649,Sankt Franzikus-Hospital,hospital,hospital,,Cellitinnen zur hl. Maria,,,,,,,,Schönsteinstraße,63,50825,Köln,,,,,,,,,,,,,,Q17373662,,18046,46febe42-e360-4ce8-b42d-424bb504014b
6.92498170500005,50.991721258,2650,Heilig-Geist-Krankenhaus,hospital,,,Stiftung der Cellitinnen zur hl. Maria,,,,,,,,Graseggerstraße,105,50737,Köln,,,,,,,,,yes,,,,,,,18049,f30b5220-c78c-4af1-9b8e-76adbebc71de
10.1407923040001,48.672424737,2651,Klinikum Heidenheim,hospital,hospital,general;orthopaedics;gynaecology;radiology;emergency;surgery;cardiology;neurology;pediatrics;internal_medicine;oncology;dialysis;diagnostic_radiology;ENT,,,,,,,,,Schloßhaustraße,100,89522,Heidenheim,,,,,,,,,yes,,,,,,,18054,c1565d12-de63-4225-99b1-9ec8627ea081
6.27194567500004,51.3088935440001,2652,,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18062,6c182fe0-7705-4661-a651-e9571baf9de1
6.27071415000006,51.3094405620001,2653,,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18064,5ea999ef-4248-49a0-b28a-8c302ac94257
11.012726189,49.596114201,2654,"HNO-Klinik, Uni-Klinikum",hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,,18067,03586394-d8bc-42e1-ae56-8cf28a0bda18
13.5694657830001,52.517812071,2655,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18092,b4f4de28-5b43-4648-b297-cdf58b81003c
7.81700102800005,48.2571251370001,2656,Ortenau Klinkum Lahr-Ettenheim,hospital,,,,,,http://www.ortenau-klinikum.de/index.php?id=516,,+49 7822 430-0,,,,,,,,,,,,,,,,,,,yes,,,18095,cd42d37e-3c7b-4aad-b21e-50abe0a665c1
8.30336935700007,50.6725832220001,2657,Haus 22,hospital,hospital,psychiatry,Vitos Klinik,,,,,,,,,,,,,,,,,,,,,,,,,,,18110,f4abe4a0-1ac8-48e7-9b29-3e85e9c4212f
8.36583790500004,49.219998935,2658,Asklepios Südpfalzklinik Germersheim,hospital,hospital,,Asklepios Kliniken GmbH & Co. KGaA,,,,,,,,,,,,,,,,,,,,yes,,,,,,,18133,9d6f5dc2-869a-425c-ba92-6b3c1d577629
9.64411830400007,48.7005312170001,2659,Christophsbad,hospital,,,,,,,,,,,Faurndauer Straße,6-28,73035,Göppingen,,,,,,,,,,,,,,Q1087117,,18210,d9fe8d71-ea37-4f79-8fa4-8cd5326f312e
10.3853962920001,53.4316984970001,2660,Johanniter-Krankenhaus,hospital,hospital,gynaecology;emergency;psychiatry;surgery;internal,Die Johanniter,,,,,,,,Am Runden Berge,3,21502,Geesthacht,,,,,,,,,yes,,,,yes,Q15115764,,18228,866d66dd-c723-450e-8abc-c638b6792bfa
8.69194506500003,49.4104271110001,2661,ATOS Klinik,hospital,,,ATOS Praxisklinik GmbH & Co. KG,,,,,,,,Bismarckstraße,9-15,,,,,,,,,,,,,,,yes,,,18256,55407846-5014-4446-b8cd-38c801b096e8
6.42878021800004,51.5353988350001,2662,Wohlfühlhaus 2.0,hospital,,,,,,,,,,,Vogt-von-Belle-Platz,6,47661,Issum,,,,,,,,,,,,,,,,18269,37265d82-a777-46f9-b111-2792f9f87e9f
8.27077337600002,49.9893098840001,2663,"Katholisches Klinikum Mainz, Standort St. Vincenz und Elisabeth Hospital",hospital,hospital,,Marienhaus Unternehmensgruppe,,,,,,,,,,,,,,,,,,,,yes,,,,yes,Q1383922,,18276,52030d8f-f9ae-4c62-ab9e-a0bf530b9774
10.7947007010001,51.516008029,2664,Südharz Klinikum,hospital,hospital,,,,,,,,,,Dr.-Robert-Koch-Straße,39,99734,Nordhausen,,,,,,,,,yes,,,,yes,Q28738191,,18277,88131b9f-ff94-40de-a6d6-702564796896
10.878837135,51.373855318,2665,DRK Krankenhaus Sondershausen,hospital,hospital,,Deutsches Rotes Kreuz,,,,,,,,Hospitalstraße,2,99706,Sondershausen,,,,,,,,,yes,,,,yes,Q23787615,,18278,dcd78a64-5c0f-447a-8e07-dc0ada06fc0c
10.405774701,47.603886748,2666,Fachklinik St. Marien,hospital,rehabilitation,,,,+49 8365 700-0,,info@haus-st-marien.de/,+49 8365 700-333,,,,,,,,,,,,,,,,70,,,yes,,,18288,194980a0-85d6-4561-9644-51454b6e6112
9.86013472500002,51.3431139670001,2667,Stadt- und Kreiskrankenhaus Witzenhausen,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18289,271d3e07-7e21-4e11-97df-2ca2dad227a0
9.72099866700006,50.9957730840001,2668,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18291,e793e765-2656-47f3-816d-36c1e9833141
11.8564134000001,52.5961378750001,2669,Johanniter Frauen- und Kinderklinik,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,18295,dd54e90e-ed96-4ae8-9c3f-114cf5b4bb48
13.469237773,52.5505785070001,2670,Alexianer St. Joseph Krankenhaus Berlin-Weißensee,hospital,,,Alexianer St. Joseph Berlin-Weißensee GmbH,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,18315,20936d53-75a9-4b29-9ce6-1d9b5966c641
10.552077475,52.9652266160001,2671,Psychiatrische Klink Uelzen - Ambulanz & Tagesklink,hospital,hospital,psychiatry,Psychiatrische Klinik Uelzen,,,,,,,,Alewinstraße,23,29525,Uelzen,,,,,,,,,,,,,,,,18325,c8272881-6787-4264-aa6f-84ca210e76e6
12.284292475,53.478505764,2672,MediClin Krankenhaus Plau am See,hospital,hospital,,,,,,,,,,Quetziner Straße,88,19395,Plau am See,,,,,,,,,,,,,yes,,,18341,e9ab9a15-d2f4-4ba1-9653-1f85ac7fbd68
7.32724369600004,51.4640991410001,2673,Universitätsklinikum Knappschaftskrankenhaus Bochum,hospital,hospital,,,,,,,,,,In der Schornau,23-25,44892,Bochum,,,,,,,,,yes,,,,,Q1776898,,18344,49604453-4884-4778-b166-343675e83a7d
12.122800227,50.5017862510001,2674,Krankenhaus Bethanien Plauen,hospital,hospital,,Bethanien Krankenhaus Chemnitz gemeinnützige GmbH,,,,,,,,Dobenaustraße,130,8523,Plauen,,,,,,,,,,,,,yes,,,18354,5701ee63-1343-47bd-b534-d4eccdb26046
12.230805479,51.394704034,2675,Klinik Schkeuditz,hospital,hospital,,Helios Kliniken GmbH,,+49 34204 800,https://www.helios-gesundheit.de/kliniken/schkeuditz/,,,,,Leipziger Straße,45,4435,Schkeuditz,,,,,,,,,yes,,,,yes,,,18357,ddd575ea-2286-420d-8389-d4d85ba06d2e
9.10935958200002,51.115062295,2676,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18362,c9d5db8c-0e34-472a-b7c9-86175f3b69c2
13.6288957,52.3036841700001,2677,Achenbach Krankenhaus,hospital,,,,,+49 3375 2880,https://www.klinikum-ds.de/,,,,,Köpenicker Straße,29,15711,Königs Wusterhausen,,,,,,,,,,,,,yes,,,18367,4ef7a61f-d40f-40ce-a39e-30a280e05098
11.263626357,48.5723914660001,2678,Kreiskrankenhaus Schrobenhausen,hospital,,,Kreiskrankenhaus Schrobenhausen GmbH,,,,,,,,Högenauer Weg,5,86529,Schrobenhausen,,,,,,,,,,,,,,,,18392,c78dddbe-1bc6-43ae-843f-28e6d7ab5e95
9.16650067500007,49.8108199760001,2679,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18397,2e32d94a-99a5-4422-b9c2-5ad0f0fc37b9
8.50365645800002,48.801464331,2680,SRH Gesundheitszentrum Dobel,hospital,,oncology;orthopaedics;neurology,SRH Gesundheitszentren Nordschwarzwald GmbH,,,,,,,,Neuenbürger Straße,49,75335,Dobel,,,,,,,,,,,,,,,,18417,2afbd128-d076-4baa-807b-2cc62506267f
13.377485171,52.525934562,2681,Charité Universitätsmedizin Berlin,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,Q162684,de:Charité,18418,9990c25a-c8eb-45e4-b3ac-f2c520f7cd66
9.35626106400002,48.6293307,2682,Klinik Nürtingen,hospital,hospital,,medius Klinik Nürtingen,,,,,,,,,,,,,,,,,,,,,,,,,,,18449,305994fb-f7d8-4448-8b97-188441717da4
10.7983598970001,50.0972091890001,2683,Haßberg-Kliniken Haus Ebern,hospital,,,,,,,,,,,Coburger Straße,21,96106,Ebern,,,,,,,,,yes,,,,,,,18457,4b344115-dc98-4a81-8422-4783ae1cf6ba
9.35488565000003,49.5887300850001,2684,Odenwald Hospiz,hospital,hospital,,OH Odenwald Hospiz gGmbH,,,,,,,,Pater-Josef-Eckstein-Straße,21a,74731,Walldürn,,,,,,,,,no,,,,,,,18516,5f3f1e88-133a-4a65-871e-79281edc1ea5
10.871487014,49.893064162,2685,Klinikum am Michelsberg,hospital,,,Sozialstiftung Bamberg,,,https://www.sozialstiftung-bamberg.de/klinikum-bamberg/kliniken-und-experten/psychiatrie/,,,,,Sankt-Getreu-Straße,18,96049,Bamberg,,,,,,,,,no,,,,yes,,,18518,a83f2717-f0d5-44f8-bc21-5d2a5ca35562
8.21024922500004,53.104160762,2686,Diakonie Suchtklinik,hospital,hospital,,Diakonisches Werk im Oldenburger Land,,+49 441 350620,,,,,,Schellenberg,13,26133,Oldenburg,,Kreyenbrück,,,,,,,no,,,,,,,18531,f3aaa914-18ba-4837-87d4-f055cfa38729
8.38862156800008,49.485104666,2687,BG Klinik Ludwigshafen,hospital,,,BG Kliniken Ludwigshafen und Tübingen gGmbH,,+49 621 6810-0,http://bgu-ludwigshafen.de,info@bgu-ludwigshafen.de,+49 621 6810-8099,,,,,,,,,,,,,,,yes,,,,,Q828950,de:Berufsgenossenschaftliche_Unfallklinik_Ludwigshafen,18540,ba061164-c923-403f-ae52-edbf8cf05329
7.37660434200006,49.5465218790001,2688,Westpfalz-Klinikum Standort Kusel,hospital,hospital,,Westpfalz-Klinikum GmbH,,+49 6381 93-0,http://westpfalz-klinikum.de,info@westpfalz-klinikum.de,+49 6381 93-5702,,,,,,,,,,,,,,,yes,,,,,,de:Westpfalz-Klinikum,18543,ff809796-63b7-4a9f-bb9a-361d9598f77a
7.47109421200003,50.427721068,2689,Marienhaus Klinikum St. Elisabeth Neuwied,hospital,hospital,,Marienhaus Kliniken GmbH,,+49 2631 82-0,http://marienhaus-klinikum.de,info@marienhaus-klinikum.de,+49 2631 82-1243,,,,,,,,,,,,,,,yes,,,,yes,,,18564,3ee22689-2917-4194-91b1-229a373d1715
8.53238741500007,51.982393991,2690,Klinikum Bielefeld Rosenhöhe,hospital,hospital,,Klinikum Bielefeld gem. GmbH,,,,,,,,An der Rosenhöhe,27,33647,Bielefeld,,,,,,,,,yes,,,,yes,,,18567,8f2aab78-bca1-47da-877c-d64478b3cb47
9.91582500900006,51.4184184330001,2691,Kur- und Pflegeheim Schloß Friedland GmbH,hospital,,,Tilch-Pflege,,+49 5504 93730,http://tilch-pflege.de/,,,,,Schloßstraße,11-13,,Friedland,,,,,,,,,,,,,,,,18570,1de00ae9-ba30-4cd7-b031-f273df9f4cda
11.8175036640001,50.5765963430001,2692,Kreiskrankenhaus Schleiz,hospital,,,Kreiskrankenhaus Schleiz GmbH,,+49 3663 4670,https://www.hospital-schleiz.de/,,,,,Berthold-Schmidt-Straße,7,7907,Schleiz,,,,,,,,,yes,,,,,Q23936329,,18582,93d01d9b-8e7c-42bb-8685-36e4895829ee
9.88846191600004,53.904557723,2693,,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,18593,d875f7ad-fcf9-4cc9-a907-19400b6ac030
9.89268781100003,53.90383423,2694,Klinikum Bad Bramstedt,hospital,hospital,,KLINIKUM BAD BRAMSTEDT GmbH,,,,,,,,,,,,,,,,,,,,yes,,,,yes,Q1774588,,18594,608c7384-b433-4bb8-ac84-bb7765ec0174
14.1277006340001,52.721464466,2695,Krankenhaus Wriezen,hospital,hospital,,Krankenhaus Märkisch-Oderland GmbH,,,https://www.krankenhaus-mol.de/,,,,,,,,,,,,,,,,,,,,,,,,18604,060e9578-4f99-41bb-9699-1c12de43038f
8.75023344000005,52.0970727260001,2696,MEDIAN NRZ Bad Salzuflen,hospital,,,,,,,,,,,Forsthausweg,1,32105,Bad Salzuflen,,,,,,,,,no,,,,yes,,,18605,6a68f79e-8db0-4f24-86f3-4292d04793b3
6.47056413500007,51.224348338,2697,Krankenhaus Neuwerk Maria von den Aposteln,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,18619,51487aaf-ef3d-411c-be4b-97c4e6f22ecd
13.0544618000001,52.446291322,2698,Heinrich-Heine-Klinik,hospital,rehabilitation,,Dr. Ebel Fachkliniken GmbH & Co.,business,+49 33208 56-0,https://www.ebel-kliniken.com/deutsch/fachkliniken/heinrich-heine-klinik/ihre-heinrich-heine-klinik/,potsdam@ebel-kliniken.com,+49 33208 56-656,,,Am Stinthorn,42,14476,Potsdam,,Neu Fahrland,,,,,,,,,,,yes,,,18640,4961b719-a95e-4c46-9936-208b3611a552
13.4133053580001,54.0870337170001,2699,,hospital,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18677,d234196d-2612-4036-a8e5-c0cc24151840
10.604288544,53.084856406,2700,,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18679,76af4ba3-c418-44b4-9873-1933fd1d23ea
10.6019564920001,53.0908872960001,2701,,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18681,a6b4ccec-e647-48a7-8506-f15f1b85292c
6.80932247600003,50.8074989460001,2702,Marien-Hospital,hospital,,,Stiftung Marien-Hospital Erftstadt-Frauenthal,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,18693,10b9c72d-bc5a-44a0-b88b-c03c6d8a0fff
8.87100551300006,51.267304655,2703,Hessenklinik Stadtkrankenhaus Korbach,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,18694,ac4629a9-c502-4de6-9371-b69a6fbfd867
13.2524768480001,53.6965340030001,2704,Dietrich-Bonhoeffer-Klinikum Altentreptow,hospital,hospital,,Diakonie Klinikum Dietrich Bonhoeffer GmbH,,,,,,,,Klosterberg,1a,17087,Altentreptow,,,,,,,,,,,,,,,,18695,5570a684-492a-49a2-93a9-7606a5b62a02
11.597000725,52.539275306,2705,Fachklinikum Uchtspringe,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16219051,,18696,030536e7-ace4-4e49-a632-79d0cee51096
12.367851375,50.743020868,2706,Pleißental Klinik,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18700,8d124cac-fd46-49e0-8c61-edaf96fbdf00
10.3091083420001,53.9412127160001,2707,Allgemeines Krankenhaus,hospital,hospital,,Seegeberger Kliniken GmbH,,,,,,,,Krankenhausstraße,2,23795,Bad Segeberg,,,,,,,,,,,,,,,,18706,e553409f-b8b0-453b-b659-2bd8c1318963
10.310103176,53.942105161,2708,Klinik für Psychsomatische Medizin und Psychotherapie,hospital,hospital,psychotherapy,,,,,,,,,Klosterkamp,15,23795,Bad Segeberg,,,,,,,,,,,,,,,,18707,80e71fd1-d30e-43d3-ba28-a75f02f004c8
10.308265245,53.9435224630001,2709,Segeberger Kliniken Herzzentrum,hospital,hospital,cardiology,,,,,,,,,Am Kurpark,1,23795,Bad Segeberg,,,,,,,,,no,,,,,,,18708,af490adf-cebe-4229-a094-32dc347112fb
10.2951857140001,53.951764283,2710,Neurologisches Zentrum am Hamdorfer Weg,hospital,hospital,neurology,Segeberger Kliniken,,,,,,,,Hamdorfer Weg,3,23795,Bad Segeberg,,,,,,,,,no,,,,limited,,,18709,591af768-f256-47aa-b2e2-740f4fbfd049
10.7925540690001,49.2936810830001,2711,DiaMed Centrum-Clinic,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18719,6faba25c-75a7-496e-bcb9-f000352bd2ae
11.556526793,48.0799020680001,2712,Dynamisch-Psychiatrische Klinik Menterschwaige,hospital,hospital,,,,,,,,,,Geiselgasteigstraße,203,81545,München,,,,,,,,,,,,,,,,18721,62baac58-8911-4e74-afc7-1053f3b59395
9.13535795700005,48.957167661,2713,Krankenhaus Bietigheim-Bissingen,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,18724,4089290b-c7ac-4f41-8c0a-11facdd2afa2
9.59968239300002,47.7615355280001,2714,Zentrum für Psychatrie Weißenau,hospital,hospital,psychiatry,,,,,,,,,,,,,,,,,,,,,,,,,,,,18728,115854e5-71e6-42b6-9b90-4dace5eddbe7
6.48783951200005,50.7698424970001,2715,St. Augustinus Krankenhaus,hospital,hospital,,,,,,,,,,Renkerstraße,45,52355,Düren,St. Augustinus Krankenhaus,,,,,,,,yes,,,,yes,Q1271413,,18731,5ca21df2-f3a7-4063-93e8-871157b38b47
11.2074984180001,47.673487767,2716,,hospital,hospital,,,,,,,,,,James-Loeb-Straße,13,82418,Murnau a.Staffelsee,,,,,,,,,,,,,,,,18733,eb2f01b8-36e3-46aa-9d53-9b57c7aa9993
12.0945061730001,51.9604949690001,2717,Helios Klinik Zerbst/Anhalt,hospital,,,HELIOS,,,,,,,,Friedrich-Naumann-Straße,53,39261,,,,,,,,,,,,,,yes,,,18739,d0910c85-beb0-4122-89be-638114f5984d
9.67501323400006,47.7197372850001,2718,Klinik Wollmarshöhe,hospital,hospital,psychosomatic,Klinik Wollmarshöhe GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,18761,871ff749-a2a8-4bfb-8c1b-1a22ea8dc1b9
10.6221758470001,49.582215595,2719,Klinik Neustadt,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18775,bac912aa-cd27-4e84-bdf0-15726a90b535
8.06032892200005,50.1349380140001,2720,Otto-Fricke-Krankenhaus,hospital,hospital,orthopaedics;geriatrics,,,,,,,,,,,,,,,,,,,,,,,,,,,,18779,d6448c6d-a7a1-4128-923e-88e5479ca4ab
9.58679688000007,52.8591235160001,2721,Heidekreis-Klinikum,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18801,3df02ede-e177-4aa7-b8ec-8d59ecede60b
